Date,Target_x,TArget_y,Target_z,camRotation_x,camRotation_y,camRotation_z
431,-9.16, 48.97, 29.03,357.25, 343.16, 0.00,
432,-9.16, 48.96, 29.03,357.25, 343.16, 0.00,
433,-9.16, 48.95, 29.03,357.25, 343.16, 0.00,
434,-9.16, 48.94, 29.03,357.25, 343.16, 0.00,
435,-9.16, 48.93, 29.03,357.25, 343.16, 0.00,
436,-9.16, 48.91, 29.03,357.25, 343.16, 0.00,
437,-9.16, 48.90, 29.03,357.25, 343.16, 0.00,
438,-9.16, 48.89, 29.03,357.25, 343.16, 0.00,
439,-9.16, 48.88, 29.03,357.25, 343.16, 0.00,
440,-9.16, 48.87, 29.03,357.25, 343.16, 0.00,
441,-9.16, 48.86, 29.03,357.25, 343.16, 0.00,
442,-9.16, 48.85, 29.03,357.25, 343.16, 0.00,
443,-9.16, 48.84, 29.03,357.25, 343.16, 0.00,
444,-9.16, 48.83, 29.03,357.25, 343.16, 0.00,
445,-9.16, 48.82, 29.03,357.25, 343.16, 0.00,
446,-9.16, 48.81, 29.03,357.25, 343.16, 0.00,
447,-9.16, 48.80, 29.03,357.25, 343.16, 0.00,
448,-9.16, 48.79, 29.03,357.25, 343.16, 0.00,
449,-9.16, 48.78, 29.03,357.25, 343.16, 0.00,
450,-9.16, 48.77, 29.03,357.25, 343.16, 0.00,
451,-9.16, 48.75, 29.03,357.25, 343.16, 0.00,
452,-9.16, 48.74, 29.03,357.25, 343.16, 0.00,
453,-9.16, 48.73, 29.03,357.25, 343.16, 0.00,
454,-9.16, 48.72, 29.03,357.25, 343.16, 0.00,
455,-9.16, 48.71, 29.03,357.25, 343.16, 0.00,
456,-9.16, 48.70, 29.03,357.25, 343.16, 0.00,
457,-9.16, 48.69, 29.03,357.25, 343.16, 0.00,
458,-9.16, 48.68, 29.03,357.25, 343.16, 0.00,
459,-9.16, 48.67, 29.03,357.25, 343.16, 0.00,
460,-9.16, 48.66, 29.03,357.25, 343.16, 0.00,
461,-9.16, 48.65, 29.03,357.30, 343.16, 0.00,
462,-9.16, 48.63, 29.03,357.30, 343.16, 0.00,
463,-9.16, 48.62, 29.03,357.30, 343.16, 0.00,
464,-9.16, 48.61, 29.03,357.35, 343.16, 0.00,
465,-9.16, 48.60, 29.03,357.35, 343.16, 0.00,
466,-9.16, 48.58, 29.03,357.40, 343.16, 0.00,
467,-9.16, 48.57, 29.03,357.45, 343.16, 0.00,
468,-9.16, 48.56, 29.03,357.45, 343.16, 0.00,
469,-9.16, 48.55, 29.03,357.55, 343.16, 0.00,
470,-9.16, 48.53, 29.03,357.55, 343.16, 0.00,
471,-9.16, 48.52, 29.03,357.60, 343.16, 0.00,
472,-9.16, 48.50, 29.03,357.65, 343.11, 0.00,
473,-9.16, 48.49, 29.03,357.75, 343.11, 0.00,
474,-9.16, 48.47, 29.03,357.75, 343.11, 0.00,
475,-9.16, 48.46, 29.03,357.85, 343.11, 0.00,
476,-9.16, 48.44, 29.03,357.85, 343.11, 0.00,
477,-9.16, 48.42, 29.03,357.95, 343.11, 0.00,
478,-9.16, 48.40, 29.03,358.05, 343.11, 0.00,
479,-9.16, 48.38, 29.03,358.05, 343.11, 0.00,
480,-9.16, 48.37, 29.03,358.15, 343.06, 0.00,
481,-9.16, 48.35, 29.03,358.15, 343.06, 0.00,
482,-9.16, 48.33, 29.03,358.25, 343.06, 0.00,
483,-9.16, 48.31, 29.03,358.30, 343.06, 0.00,
484,-9.16, 48.29, 29.03,358.40, 343.01, 0.00,
485,-9.16, 48.28, 29.03,358.40, 343.01, 0.00,
486,-9.16, 48.27, 29.03,358.50, 343.01, 0.00,
487,-9.16, 48.25, 29.03,358.50, 343.01, 0.00,
488,-9.16, 48.24, 29.03,358.60, 343.01, 0.00,
489,-9.16, 48.22, 29.03,358.65, 343.01, 0.00,
490,-9.16, 48.20, 29.03,358.70, 343.01, 0.00,
491,-9.16, 48.18, 29.03,358.75, 343.01, 0.00,
492,-9.16, 48.16, 29.03,358.80, 342.96, 0.00,
493,-9.16, 48.14, 29.03,358.85, 342.96, 0.00,
494,-9.16, 48.13, 29.03,358.90, 342.96, 0.00,
495,-9.16, 48.12, 29.03,358.90, 342.96, 0.00,
496,-9.16, 48.10, 29.03,359.00, 342.96, 0.00,
497,-9.16, 48.09, 29.03,359.00, 342.96, 0.00,
498,-9.16, 48.08, 29.03,359.05, 342.96, 0.00,
499,-9.16, 48.06, 29.03,359.10, 342.91, 0.00,
500,-9.16, 48.05, 29.03,359.10, 342.91, 0.00,
501,-9.16, 48.04, 29.03,359.15, 342.91, 0.00,
502,-9.16, 48.02, 29.03,359.20, 342.91, 0.00,
503,-9.16, 48.01, 29.03,359.25, 342.91, 0.00,
504,-9.16, 48.00, 29.03,359.25, 342.91, 0.00,
505,-9.16, 47.99, 29.03,359.30, 342.91, 0.00,
506,-9.16, 47.97, 29.03,359.30, 342.91, 0.00,
507,-9.16, 47.96, 29.03,359.35, 342.91, 0.00,
508,-9.16, 47.95, 29.03,359.35, 342.91, 0.00,
509,-9.16, 47.94, 29.03,359.35, 342.91, 0.00,
510,-9.16, 47.93, 29.03,359.40, 342.91, 0.00,
511,-9.16, 47.91, 29.03,359.45, 342.91, 0.00,
512,-9.16, 47.90, 29.03,359.45, 342.91, 0.00,
513,-9.16, 47.89, 29.03,359.50, 342.86, 0.00,
514,-9.16, 47.87, 29.03,359.50, 342.86, 0.00,
515,-9.16, 47.86, 29.03,359.55, 342.86, 0.00,
516,-9.16, 47.84, 29.03,359.55, 342.86, 0.00,
517,-9.16, 47.83, 29.03,359.60, 342.86, 0.00,
518,-9.16, 47.82, 29.03,359.60, 342.86, 0.00,
519,-9.16, 47.81, 29.03,359.65, 342.86, 0.00,
520,-9.16, 47.79, 29.03,359.65, 342.86, 0.00,
521,-9.16, 47.78, 29.03,359.65, 342.86, 0.00,
522,-9.16, 47.77, 29.03,359.70, 342.86, 0.00,
523,-9.16, 47.76, 29.03,359.75, 342.86, 0.00,
524,-9.16, 47.75, 29.03,359.75, 342.86, 0.00,
525,-9.16, 47.74, 29.03,359.75, 342.86, 0.00,
526,-9.16, 47.73, 29.03,359.80, 342.86, 0.00,
527,-9.16, 47.71, 29.03,359.85, 342.86, 0.00,
528,-9.16, 47.70, 29.03,359.85, 342.86, 0.00,
529,-9.16, 47.69, 29.03,359.90, 342.86, 0.00,
530,-9.16, 47.68, 29.03,359.95, 342.86, 0.00,
531,-9.16, 47.66, 29.03,359.95, 342.86, 0.00,
532,-9.16, 47.65, 29.03,0.00, 342.86, 0.00,
533,-9.16, 47.64, 29.03,0.05, 342.86, 0.00,
534,-9.16, 47.63, 29.03,0.05, 342.86, 0.00,
535,-9.16, 47.61, 29.03,0.05, 342.86, 0.00,
536,-9.16, 47.60, 29.03,0.15, 342.86, 0.00,
537,-9.16, 47.59, 29.03,0.15, 342.86, 0.00,
538,-9.16, 47.58, 29.03,0.15, 342.86, 0.00,
539,-9.16, 47.57, 29.03,0.20, 342.86, 0.00,
540,-9.16, 47.55, 29.03,0.35, 342.86, 0.00,
541,-9.16, 47.49, 29.03,0.35, 342.86, 0.00,
542,-9.16, 47.48, 29.03,0.45, 342.86, 0.00,
543,-9.16, 47.47, 29.03,0.45, 342.86, 0.00,
544,-9.16, 47.46, 29.03,0.45, 342.86, 0.00,
545,-9.16, 47.45, 29.03,0.50, 342.91, 0.00,
546,-9.16, 47.43, 29.03,0.55, 342.91, 0.00,
547,-9.16, 47.42, 29.03,0.55, 342.91, 0.00,
548,-9.16, 47.41, 29.03,0.60, 342.91, 0.00,
549,-9.16, 47.39, 29.03,0.65, 342.91, 0.00,
550,-9.16, 47.38, 29.03,0.70, 342.91, 0.00,
551,-9.16, 47.37, 29.03,0.75, 342.91, 0.00,
552,-9.16, 47.35, 29.03,0.80, 342.91, 0.00,
553,-9.16, 47.34, 29.03,0.85, 342.91, 0.00,
554,-9.16, 47.32, 29.03,0.90, 342.91, 0.00,
555,-9.16, 47.31, 29.03,0.95, 342.91, 0.00,
556,-9.16, 47.30, 29.03,0.95, 342.91, 0.00,
557,-9.16, 47.29, 29.03,1.05, 342.91, 0.00,
558,-9.16, 47.27, 29.03,1.05, 342.91, 0.00,
559,-9.16, 47.26, 29.03,1.10, 342.91, 0.00,
560,-9.16, 47.24, 29.03,1.15, 342.91, 0.00,
561,-9.16, 47.23, 29.03,1.20, 342.91, 0.00,
562,-9.16, 47.22, 29.03,1.25, 342.91, 0.00,
563,-9.16, 47.20, 29.03,1.25, 342.91, 0.00,
564,-9.16, 47.19, 29.03,1.30, 342.91, 0.00,
565,-9.16, 47.18, 29.03,1.40, 342.91, 0.00,
566,-9.16, 47.17, 29.03,1.40, 342.91, 0.00,
567,-9.16, 47.16, 29.03,1.50, 342.91, 0.00,
568,-9.16, 47.14, 29.03,1.50, 342.91, 0.00,
569,-9.16, 47.13, 29.03,1.55, 342.91, 0.00,
570,-9.16, 47.12, 29.03,1.60, 342.91, 0.00,
571,-9.16, 47.10, 29.03,1.60, 342.91, 0.00,
572,-9.16, 47.09, 29.03,1.70, 342.91, 0.00,
573,-9.16, 47.08, 29.03,1.75, 342.91, 0.00,
574,-9.16, 47.06, 29.03,1.80, 342.91, 0.00,
575,-9.16, 47.05, 29.03,1.85, 342.91, 0.00,
576,-9.16, 47.04, 29.03,1.90, 342.91, 0.00,
577,-9.16, 47.02, 29.03,2.00, 342.91, 0.00,
578,-9.16, 47.01, 29.03,2.00, 342.91, 0.00,
579,-9.16, 47.00, 29.03,2.05, 342.91, 0.00,
580,-9.16, 46.99, 29.03,2.10, 342.91, 0.00,
581,-9.16, 46.97, 29.03,2.15, 342.91, 0.00,
582,-9.16, 46.96, 29.03,2.20, 342.91, 0.00,
583,-9.16, 46.95, 29.03,2.25, 342.86, 0.00,
584,-9.16, 46.93, 29.03,2.30, 342.86, 0.00,
585,-9.16, 46.92, 29.03,2.35, 342.86, 0.00,
586,-9.16, 46.90, 29.03,2.45, 342.86, 0.00,
587,-9.16, 46.89, 29.03,2.45, 342.86, 0.00,
588,-9.16, 46.88, 29.03,2.50, 342.86, 0.00,
589,-9.16, 46.86, 29.03,2.60, 342.86, 0.00,
590,-9.16, 46.85, 29.03,2.65, 342.86, 0.00,
591,-9.16, 46.84, 29.03,2.75, 342.86, 0.00,
592,-9.16, 46.82, 29.03,2.75, 342.86, 0.00,
593,-9.16, 46.81, 29.03,2.80, 342.86, 0.00,
594,-9.16, 46.80, 29.03,2.80, 342.86, 0.00,
595,-9.16, 46.78, 29.03,2.90, 342.86, 0.00,
596,-9.16, 46.77, 29.03,2.95, 342.86, 0.00,
597,-9.16, 46.75, 29.03,2.95, 342.86, 0.00,
598,-9.16, 46.74, 29.03,3.00, 342.86, 0.00,
599,-9.16, 46.73, 29.03,3.05, 342.86, 0.00,
600,-9.16, 46.72, 29.03,3.05, 342.86, 0.00,
601,-9.16, 46.71, 29.03,3.10, 342.86, 0.00,
602,-9.16, 46.69, 29.03,3.15, 342.86, 0.00,
603,-9.16, 46.68, 29.03,3.20, 342.86, 0.00,
604,-9.16, 46.67, 29.03,3.25, 342.81, 0.00,
605,-9.16, 46.65, 29.03,3.30, 342.81, 0.00,
606,-9.16, 46.63, 29.03,3.35, 342.81, 0.00,
607,-9.16, 46.62, 29.03,3.40, 342.81, 0.00,
608,-9.16, 46.61, 29.03,3.45, 342.81, 0.00,
609,-9.16, 46.59, 29.03,3.45, 342.81, 0.00,
610,-9.16, 46.58, 29.03,3.55, 342.81, 0.00,
611,-9.16, 46.57, 29.03,3.55, 342.81, 0.00,
612,-9.16, 46.56, 29.03,3.55, 342.81, 0.00,
613,-9.16, 46.55, 29.03,3.65, 342.81, 0.00,
614,-9.16, 46.53, 29.03,3.70, 342.81, 0.00,
615,-9.16, 46.52, 29.03,3.75, 342.81, 0.00,
616,-9.16, 46.51, 29.03,3.75, 342.81, 0.00,
617,-9.16, 46.50, 29.03,3.85, 342.81, 0.00,
618,-9.16, 46.48, 29.03,3.85, 342.81, 0.00,
619,-9.16, 46.46, 29.03,3.90, 342.81, 0.00,
620,-9.16, 46.45, 29.03,3.95, 342.81, 0.00,
621,-9.16, 46.43, 29.03,3.95, 342.81, 0.00,
622,-9.16, 46.42, 29.03,4.05, 342.81, 0.00,
623,-9.16, 46.41, 29.03,4.05, 342.81, 0.00,
624,-9.16, 46.40, 29.03,4.10, 342.81, 0.00,
625,-9.16, 46.39, 29.03,4.10, 342.81, 0.00,
626,-9.16, 46.37, 29.03,4.15, 342.81, 0.00,
627,-9.16, 46.36, 29.03,4.20, 342.81, 0.00,
628,-9.16, 46.35, 29.03,4.25, 342.81, 0.00,
629,-9.16, 46.33, 29.03,4.25, 342.81, 0.00,
630,-9.16, 46.32, 29.03,4.30, 342.81, 0.00,
631,-9.16, 46.31, 29.03,4.35, 342.81, 0.00,
632,-9.16, 46.29, 29.03,4.35, 342.81, 0.00,
633,-9.16, 46.28, 29.03,4.40, 342.81, 0.00,
634,-9.16, 46.27, 29.03,4.45, 342.76, 0.00,
635,-9.16, 46.25, 29.03,4.45, 342.76, 0.00,
636,-9.16, 46.24, 29.03,4.50, 342.76, 0.00,
637,-9.16, 46.23, 29.03,4.55, 342.76, 0.00,
638,-9.16, 46.22, 29.03,4.55, 342.76, 0.00,
639,-9.16, 46.21, 29.03,4.60, 342.76, 0.00,
640,-9.16, 46.19, 29.03,4.65, 342.76, 0.00,
641,-9.16, 46.18, 29.03,4.70, 342.76, 0.00,
642,-9.16, 46.17, 29.03,4.70, 342.76, 0.00,
643,-9.16, 46.16, 29.03,4.75, 342.76, 0.00,
644,-9.16, 46.14, 29.03,4.80, 342.76, 0.00,
645,-9.16, 46.13, 29.03,4.85, 342.76, 0.00,
646,-9.16, 46.12, 29.03,4.90, 342.76, 0.00,
647,-9.16, 46.10, 29.03,4.95, 342.76, 0.00,
648,-9.16, 46.09, 29.03,4.95, 342.76, 0.00,
649,-9.16, 46.07, 29.03,5.00, 342.76, 0.00,
650,-9.16, 46.06, 29.03,5.05, 342.76, 0.00,
651,-9.16, 46.05, 29.03,5.20, 342.76, 0.00,
652,-9.16, 45.99, 29.03,5.25, 342.76, 0.00,
653,-9.16, 45.97, 29.03,5.30, 342.76, 0.00,
654,-9.16, 45.96, 29.03,5.35, 342.76, 0.00,
655,-9.16, 45.95, 29.03,5.35, 342.76, 0.00,
656,-9.16, 45.94, 29.03,5.40, 342.76, 0.00,
657,-9.16, 45.92, 29.03,5.45, 342.76, 0.00,
658,-9.16, 45.91, 29.03,5.50, 342.76, 0.00,
659,-9.16, 45.90, 29.03,5.50, 342.76, 0.00,
660,-9.16, 45.88, 29.03,5.55, 342.76, 0.00,
661,-9.16, 45.87, 29.03,5.60, 342.76, 0.00,
662,-9.16, 45.85, 29.03,5.60, 342.76, 0.00,
663,-9.16, 45.84, 29.03,5.70, 342.76, 0.00,
664,-9.16, 45.83, 29.03,5.70, 342.76, 0.00,
665,-9.16, 45.82, 29.03,5.70, 342.76, 0.00,
666,-9.16, 45.81, 29.03,5.75, 342.76, 0.00,
667,-9.16, 45.79, 29.03,5.80, 342.76, 0.00,
668,-9.16, 45.78, 29.03,5.85, 342.71, 0.00,
669,-9.16, 45.77, 29.03,5.90, 342.71, 0.00,
670,-9.16, 45.76, 29.03,5.90, 342.71, 0.00,
671,-9.16, 45.74, 29.03,5.90, 342.71, 0.00,
672,-9.16, 45.73, 29.03,6.00, 342.71, 0.00,
673,-9.16, 45.72, 29.03,6.00, 342.71, 0.00,
674,-9.16, 45.71, 29.03,6.05, 342.71, 0.00,
675,-9.16, 45.69, 29.03,6.10, 342.71, 0.00,
676,-9.16, 45.68, 29.03,6.15, 342.71, 0.00,
677,-9.16, 45.66, 29.03,6.20, 342.66, 0.00,
678,-9.16, 45.65, 29.03,6.25, 342.66, 0.00,
679,-9.16, 45.63, 29.03,6.30, 342.66, 0.00,
680,-9.16, 45.62, 29.03,6.35, 342.66, 0.00,
681,-9.16, 45.61, 29.03,6.35, 342.66, 0.00,
682,-9.16, 45.60, 29.03,6.50, 342.66, 0.00,
683,-9.16, 45.55, 29.03,6.60, 342.66, 0.00,
684,-9.16, 45.54, 29.03,6.60, 342.66, 0.00,
685,-9.16, 45.53, 29.03,6.65, 342.66, 0.00,
686,-9.16, 45.51, 29.03,6.65, 342.66, 0.00,
687,-9.16, 45.50, 29.03,6.75, 342.66, 0.00,
688,-9.16, 45.49, 29.03,6.80, 342.61, 0.00,
689,-9.16, 45.48, 29.03,6.80, 342.61, 0.00,
690,-9.16, 45.47, 29.03,6.90, 342.61, 0.00,
691,-9.16, 45.45, 29.03,6.90, 342.61, 0.00,
692,-9.16, 45.44, 29.03,6.95, 342.61, 0.00,
693,-9.16, 45.42, 29.03,7.00, 342.61, 0.00,
694,-9.16, 45.41, 29.03,7.05, 342.61, 0.00,
695,-9.16, 45.40, 29.03,7.10, 342.61, 0.00,
696,-9.16, 45.39, 29.03,7.15, 342.61, 0.00,
697,-9.16, 45.37, 29.03,7.20, 342.61, 0.00,
698,-9.16, 45.35, 29.03,7.30, 342.61, 0.00,
699,-9.16, 45.34, 29.03,7.35, 342.61, 0.00,
700,-9.16, 45.33, 29.03,7.40, 342.61, 0.00,
701,-9.16, 45.31, 29.03,7.40, 342.61, 0.00,
702,-9.16, 45.30, 29.03,7.50, 342.61, 0.00,
703,-9.16, 45.29, 29.03,7.50, 342.61, 0.00,
704,-9.16, 45.28, 29.03,7.55, 342.61, 0.00,
705,-9.16, 45.26, 29.03,7.65, 342.61, 0.00,
706,-9.16, 45.25, 29.03,7.70, 342.61, 0.00,
707,-9.16, 45.24, 29.03,7.75, 342.56, 0.00,
708,-9.16, 45.22, 29.03,7.80, 342.56, 0.00,
709,-9.16, 45.21, 29.03,7.90, 342.56, 0.00,
710,-9.16, 45.19, 29.03,7.90, 342.56, 0.00,
711,-9.16, 45.18, 29.03,8.00, 342.56, 0.00,
712,-9.16, 45.17, 29.03,8.00, 342.56, 0.00,
713,-9.16, 45.16, 29.03,8.10, 342.56, 0.00,
714,-9.16, 45.14, 29.03,8.15, 342.56, 0.00,
715,-9.16, 45.13, 29.03,8.20, 342.56, 0.00,
716,-9.16, 45.11, 29.03,8.30, 342.56, 0.00,
717,-9.16, 45.10, 29.03,8.30, 342.56, 0.00,
718,-9.16, 45.09, 29.03,8.35, 342.56, 0.00,
719,-9.16, 45.07, 29.03,8.40, 342.56, 0.00,
720,-9.16, 45.06, 29.03,8.45, 342.56, 0.00,
721,-9.16, 45.05, 29.03,8.50, 342.56, 0.00,
722,-9.16, 45.03, 29.03,8.60, 342.56, 0.00,
723,-9.16, 45.02, 29.03,8.60, 342.56, 0.00,
724,-9.16, 45.01, 29.03,8.70, 342.56, 0.00,
725,-9.16, 44.99, 29.03,8.70, 342.56, 0.00,
726,-9.16, 44.98, 29.03,8.80, 342.56, 0.00,
727,-9.16, 44.97, 29.03,8.80, 342.56, 0.00,
728,-9.16, 44.96, 29.03,8.85, 342.56, 0.00,
729,-9.16, 44.94, 29.03,8.90, 342.56, 0.00,
730,-9.16, 44.93, 29.03,8.95, 342.56, 0.00,
731,-9.16, 44.92, 29.03,9.00, 342.56, 0.00,
732,-9.16, 44.90, 29.03,9.00, 342.56, 0.00,
733,-9.16, 44.89, 29.03,9.10, 342.56, 0.00,
734,-9.16, 44.89, 29.04,9.10, 342.56, 0.00,
735,-9.16, 44.89, 29.05,9.15, 342.56, 0.00,
736,-9.16, 44.89, 29.07,9.20, 342.56, 0.00,
737,-9.16, 44.89, 29.08,9.20, 342.56, 0.00,
738,-9.16, 44.89, 29.09,9.25, 342.56, 0.00,
739,-9.16, 44.89, 29.10,9.30, 342.56, 0.00,
740,-9.16, 44.89, 29.12,9.35, 342.56, 0.00,
741,-9.16, 44.89, 29.13,9.40, 342.56, 0.00,
742,-9.16, 44.89, 29.15,9.45, 342.56, 0.00,
743,-9.16, 44.89, 29.16,9.50, 342.56, 0.00,
744,-9.16, 44.89, 29.17,9.50, 342.56, 0.00,
745,-9.16, 44.89, 29.18,9.55, 342.56, 0.00,
746,-9.16, 44.89, 29.20,9.60, 342.56, 0.00,
747,-9.16, 44.89, 29.21,9.65, 342.56, 0.00,
748,-9.16, 44.89, 29.22,9.70, 342.56, 0.00,
749,-9.16, 44.89, 29.24,9.75, 342.51, 0.00,
750,-9.16, 44.89, 29.25,9.80, 342.51, 0.00,
751,-9.16, 44.89, 29.26,9.80, 342.51, 0.00,
752,-9.16, 44.89, 29.28,9.90, 342.51, 0.00,
753,-9.16, 44.89, 29.29,9.90, 342.51, 0.00,
754,-9.16, 44.89, 29.30,9.95, 342.51, 0.00,
755,-9.16, 44.89, 29.31,10.00, 342.51, 0.00,
756,-9.16, 44.89, 29.33,10.10, 342.51, 0.00,
757,-9.16, 44.89, 29.34,10.10, 342.51, 0.00,
758,-9.16, 44.89, 29.35,10.15, 342.51, 0.00,
759,-9.16, 44.89, 29.36,10.20, 342.51, 0.00,
760,-9.16, 44.89, 29.38,10.45, 342.51, 0.00,
761,-9.16, 44.89, 29.44,10.50, 342.51, 0.00,
762,-9.16, 44.89, 29.46,10.55, 342.51, 0.00,
763,-9.16, 44.89, 29.47,10.60, 342.51, 0.00,
764,-9.16, 44.89, 29.48,10.70, 342.51, 0.00,
765,-9.16, 44.89, 29.50,10.70, 342.51, 0.00,
766,-9.16, 44.89, 29.51,10.80, 342.51, 0.00,
767,-9.16, 44.89, 29.53,10.80, 342.51, 0.00,
768,-9.16, 44.89, 29.54,10.90, 342.46, 0.00,
769,-9.16, 44.89, 29.55,10.90, 342.46, 0.00,
770,-9.16, 44.89, 29.56,11.00, 342.46, 0.00,
771,-9.16, 44.89, 29.57,11.00, 342.46, 0.00,
772,-9.16, 44.89, 29.58,11.00, 342.46, 0.00,
773,-9.16, 44.89, 29.59,11.10, 342.46, 0.00,
774,-9.16, 44.89, 29.61,11.15, 342.46, 0.00,
775,-9.16, 44.89, 29.62,11.20, 342.46, 0.00,
776,-9.16, 44.89, 29.63,11.30, 342.46, 0.00,
777,-9.16, 44.89, 29.65,11.30, 342.46, 0.00,
778,-9.16, 44.89, 29.66,11.35, 342.46, 0.00,
779,-9.16, 44.89, 29.67,11.40, 342.46, 0.00,
780,-9.16, 44.89, 29.69,11.50, 342.46, 0.00,
781,-9.16, 44.89, 29.70,11.50, 342.46, 0.00,
782,-9.16, 44.89, 29.71,11.55, 342.46, 0.00,
783,-9.16, 44.89, 29.72,11.60, 342.46, 0.00,
784,-9.16, 44.89, 29.74,11.65, 342.46, 0.00,
785,-9.16, 44.89, 29.75,11.70, 342.46, 0.00,
786,-9.16, 44.89, 29.77,11.80, 342.46, 0.00,
787,-9.16, 44.89, 29.78,11.80, 342.46, 0.00,
788,-9.16, 44.89, 29.79,11.85, 342.46, 0.00,
789,-9.16, 44.89, 29.81,11.90, 342.46, 0.00,
790,-9.16, 44.89, 29.82,12.00, 342.46, 0.00,
791,-9.16, 44.89, 29.84,12.05, 342.46, 0.00,
792,-9.16, 44.89, 29.86,12.10, 342.46, 0.00,
793,-9.16, 44.89, 29.87,12.20, 342.46, 0.00,
794,-9.16, 44.89, 29.89,12.20, 342.46, 0.00,
795,-9.16, 44.89, 29.90,12.30, 342.46, 0.00,
796,-9.16, 44.89, 29.92,12.30, 342.46, 0.00,
797,-9.16, 44.89, 29.94,12.45, 342.46, 0.00,
798,-9.16, 44.89, 29.97,12.50, 342.46, 0.00,
799,-9.16, 44.89, 29.99,12.60, 342.46, 0.00,
800,-9.16, 44.89, 30.01,12.60, 342.46, 0.00,
801,-9.16, 44.89, 30.00,12.70, 342.46, 0.00,
802,-9.16, 44.89, 29.98,12.70, 342.46, 0.00,
803,-9.16, 44.89, 29.97,12.80, 342.46, 0.00,
804,-9.16, 44.89, 29.95,12.80, 342.46, 0.00,
805,-9.16, 44.89, 29.94,12.85, 342.46, 0.00,
806,-9.16, 44.89, 29.93,12.90, 342.46, 0.00,
807,-9.16, 44.89, 29.91,12.95, 342.46, 0.00,
808,-9.16, 44.89, 29.90,13.00, 342.46, 0.00,
809,-9.16, 44.89, 29.89,13.05, 342.46, 0.00,
810,-9.16, 44.89, 29.87,13.10, 342.46, 0.00,
811,-9.16, 44.89, 29.86,13.10, 342.46, 0.00,
812,-9.16, 44.89, 29.85,13.20, 342.46, 0.00,
813,-9.16, 44.89, 29.83,13.25, 342.46, 0.00,
814,-9.16, 44.89, 29.82,13.30, 342.46, 0.00,
815,-9.16, 44.89, 29.81,13.30, 342.46, 0.00,
816,-9.16, 44.89, 29.80,13.40, 342.46, 0.00,
817,-9.16, 44.89, 29.78,13.40, 342.46, 0.00,
818,-9.16, 44.89, 29.77,13.45, 342.46, 0.00,
819,-9.16, 44.89, 29.76,13.55, 342.46, 0.00,
820,-9.16, 44.89, 29.74,13.60, 342.46, 0.00,
821,-9.16, 44.89, 29.73,13.60, 342.46, 0.00,
822,-9.16, 44.89, 29.72,13.70, 342.46, 0.00,
823,-9.16, 44.89, 29.70,13.75, 342.46, 0.00,
824,-9.16, 44.89, 29.69,13.75, 342.46, 0.00,
825,-9.16, 44.89, 29.68,13.85, 342.46, 0.00,
826,-9.16, 44.89, 29.66,13.85, 342.46, 0.00,
827,-9.16, 44.89, 29.65,13.90, 342.46, 0.00,
828,-9.16, 44.89, 29.64,13.95, 342.46, 0.00,
829,-9.16, 44.89, 29.63,14.05, 342.46, 0.00,
830,-9.16, 44.89, 29.61,14.05, 342.46, 0.00,
831,-9.16, 44.89, 29.60,14.10, 342.46, 0.00,
832,-9.16, 44.89, 29.59,14.25, 342.46, 0.00,
833,-9.16, 44.89, 29.57,14.25, 342.46, 0.00,
834,-9.16, 44.89, 29.56,14.30, 342.46, 0.00,
835,-9.16, 44.89, 29.55,14.35, 342.51, 0.00,
836,-9.16, 44.89, 29.53,14.40, 342.51, 0.00,
837,-9.16, 44.89, 29.52,14.45, 342.51, 0.00,
838,-9.16, 44.89, 29.51,14.50, 342.51, 0.00,
839,-9.16, 44.89, 29.49,14.50, 342.51, 0.00,
840,-9.16, 44.89, 29.48,14.55, 342.51, 0.00,
841,-9.16, 44.89, 29.47,14.60, 342.51, 0.00,
842,-9.16, 44.89, 29.45,14.65, 342.51, 0.00,
843,-9.16, 44.89, 29.44,14.65, 342.51, 0.00,
844,-9.16, 44.89, 29.43,14.70, 342.51, 0.00,
845,-9.16, 44.89, 29.41,14.75, 342.51, 0.00,
846,-9.16, 44.89, 29.40,14.75, 342.51, 0.00,
847,-9.16, 44.89, 29.39,14.80, 342.51, 0.00,
848,-9.16, 44.89, 29.37,14.80, 342.51, 0.00,
849,-9.16, 44.89, 29.36,14.85, 342.51, 0.00,
850,-9.16, 44.89, 29.34,14.85, 342.51, 0.00,
851,-9.16, 44.89, 29.33,14.90, 342.51, 0.00,
852,-9.16, 44.89, 29.32,14.90, 342.51, 0.00,
853,-9.16, 44.89, 29.31,14.95, 342.51, 0.00,
854,-9.16, 44.89, 29.29,14.95, 342.51, 0.00,
855,-9.16, 44.89, 29.28,15.00, 342.51, 0.00,
856,-9.16, 44.89, 29.27,15.00, 342.51, 0.00,
857,-9.16, 44.89, 29.26,15.05, 342.51, 0.00,
858,-9.16, 44.89, 29.24,15.05, 342.51, 0.00,
859,-9.16, 44.89, 29.23,15.05, 342.51, 0.00,
860,-9.16, 44.89, 29.22,15.10, 342.51, 0.00,
861,-9.16, 44.89, 29.21,15.10, 342.51, 0.00,
862,-9.16, 44.89, 29.20,15.10, 342.51, 0.00,
863,-9.16, 44.89, 29.19,15.15, 342.51, 0.00,
864,-9.16, 44.89, 29.17,15.15, 342.51, 0.00,
865,-9.16, 44.89, 29.16,15.15, 342.51, 0.00,
866,-9.16, 44.89, 29.15,15.20, 342.51, 0.00,
